date_posted,type,manufacturer,model,yom,transmission,fuel_type,mileage,price,
11/21/2025,REGISTERED,KIA,OPTIMA CAA,2013,AUTOMATIC,PETROL,0,9850000,
11/20/2025,REGISTERED,KIA,CARNIVAL 0,2025,AUTOMATIC,PETROL,0,35900000,
11/20/2025,REGISTERED,KIA,SPORTAGE SUV,2011,AUTOMATIC,PETROL,0,8990000,
11/20/2025,REGISTERED,KIA,PICANTO 0,2016,AUTOMATIC,PETROL,0,5590000,
11/19/2025,REGISTERED,KIA,CERATO 0,2012,AUTOMATIC,PETROL,0,5985000,
11/20/2025,REGISTERED,KIA,PICANTO 0,2017,AUTOMATIC,PETROL,0,6300000,
11/19/2025,REGISTERED,KIA,SPORTAGE 0,2011,AUTOMATIC,PETROL,0,8250000,
11/19/2025,REGISTERED,KIA,STONIC 0,2019,AUTOMATIC,PETROL,0,10650000,
11/18/2025,REGISTERED,KIA,OTHER MODEL SONET HTX,2025,AUTOMATIC,PETROL,0,11275000,
11/18/2025,REGISTERED,KIA,OTHER MODEL SONET HTX ,2025,AUTOMATIC,PETROL,0,11590000,
11/17/2025,REGISTERED,KIA,PICANTO KIA PICANTO,2017,AUTOMATIC,PETROL,0,6550000,
11/15/2025,REGISTERED,KIA,CARENS CLAVIS HTX,2025,AUTOMATIC,PETROL,0,19775000,
11/15/2025,REGISTERED,KIA,OTHER MODEL HTX OLIVE GREEN,2025,AUTOMATIC,PETROL,0,10775000,
11/15/2025,REGISTERED,KIA,OTHER MODEL HTX IMPERIAL BLUE,2025,AUTOMATIC,PETROL,0,10775000,
11/15/2025,REGISTERED,KIA,OTHER MODEL HTX AURORA BLACK,2025,AUTOMATIC,PETROL,0,10775000,
11/15/2025,REGISTERED,KIA,SPORTAGE 0,2011,AUTOMATIC,PETROL,0,8850000,
11/14/2025,REGISTERED,KIA,SORENTO FULLY LOADED,2012,AUTOMATIC,PETROL,0,12950000,
11/14/2025,REGISTERED,KIA,SPORTAGE 0,2011,AUTOMATIC,PETROL,0,9250000,
11/14/2025,REGISTERED,KIA,STONIC 0,2019,AUTOMATIC,PETROL,0,11200000,
11/14/2025,REGISTERED,KIA,OTHER MODEL KIA SYROS HTX+O,2025,AUTOMATIC,PETROL,0,13900000,
11/14/2025,REGISTERED,KIA,SORENTO 1 TO 8,2010,AUTOMATIC,PETROL,0,10290000,
11/13/2025,REGISTERED,KIA,SORENTO 0,2017,AUTOMATIC,PETROL,0,24200000,
11/13/2025,REGISTERED,KIA,OTHER MODEL SONET  GTX PLUS,2025,AUTOMATIC,PETROL,0,13790000,
11/13/2025,REGISTERED,KIA,SORENTO 2004,2004,AUTOMATIC,PETROL,0,5450000,
11/18/2025,REGISTERED,KIA,OTHER MODEL SONET GT LINE,2025,AUTOMATIC,PETROL,0,12100000,
11/12/2025,REGISTERED,KIA,OTHER MODEL SONET ,2025,AUTOMATIC,PETROL,0,13275000,
11/12/2025,REGISTERED,KIA,OTHER MODEL SONET  GTX PLUS,2025,AUTOMATIC,PETROL,0,13790000,
11/11/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS ,2025,AUTOMATIC,PETROL,0,13450000,
11/16/2025,REGISTERED,KIA,PICANTO 0,2017,AUTOMATIC,PETROL,0,6400000,
11/11/2025,REGISTERED,KIA,RIO 2000,2000,AUTOMATIC,PETROL,0,2850000,
11/13/2025,REGISTERED,KIA,PICANTO 0,2016,AUTOMATIC,PETROL,0,5975000,
11/10/2025,REGISTERED,KIA,SEPHIA 0,2000,AUTOMATIC,PETROL,0,2300000,
11/9/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS ,2025,AUTOMATIC,PETROL,0,13450000,
11/9/2025,REGISTERED,KIA,CERATO 0,2011,AUTOMATIC,PETROL,0,6875000,
11/10/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS,2025,AUTOMATIC,PETROL,0,12850000,
11/7/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS,2025,AUTOMATIC,PETROL,0,13500000,
11/7/2025,REGISTERED,KIA,PICANTO 0,2016,AUTOMATIC,PETROL,0,5500000,
11/9/2025,REGISTERED,KIA,SPORTAGE PETROL,2011,AUTOMATIC,PETROL,0,8900000,
11/6/2025,REGISTERED,KIA,SPORTAGE 0,2018,AUTOMATIC,PETROL,0,15300000,
11/6/2025,REGISTERED,KIA,SPORTAGE GT- LINE,2019,AUTOMATIC,PETROL,0,16000000,
11/14/2025,REGISTERED,KIA,STONIC 0,2019,AUTOMATIC,PETROL,0,10000000,
11/19/2025,REGISTERED,KIA,OTHER MODEL SONET,2025,AUTOMATIC,PETROL,0,10900000,
11/17/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS,2025,AUTOMATIC,PETROL,0,12400000,
11/4/2025,REGISTERED,KIA,SORENTO SORENTO,2011,AUTOMATIC,PETROL,0,10500000,
11/4/2025,REGISTERED,KIA,CARENS CARENS CLAVIS,2025,AUTOMATIC,PETROL,0,24500000,
11/3/2025,REGISTERED,KIA,PICANTO 2016,2016,AUTOMATIC,PETROL,0,5950000,
11/1/2025,REGISTERED,KIA,STONIC SPECIAL EDITION ,2020,AUTOMATIC,PETROL,0,10500000,
11/1/2025,REGISTERED,KIA,PICANTO 0,2017,AUTOMATIC,PETROL,0,5975000,
11/13/2025,REGISTERED,KIA,STONIC KIA,2019,AUTOMATIC,PETROL,0,9950000,
10/31/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS,2025,AUTOMATIC,PETROL,0,13250000,
11/1/2025,REGISTERED,KIA,OTHER MODEL KIA SONET,2025,AUTOMATIC,PETROL,0,13400000,
11/16/2025,REGISTERED,KIA,SPORTAGE 0,2011,AUTOMATIC,PETROL,0,8790000,
10/26/2025,REGISTERED,KIA,STONIC 0,2020,AUTOMATIC,PETROL,0,11200000,
10/25/2025,REGISTERED,KIA,OTHER MODEL SONET GTX+ DUAL TONE,2025,AUTOMATIC,PETROL,0,13390000,
10/25/2025,REGISTERED,KIA,RIO 0,2001,AUTOMATIC,PETROL,0,2270000,
10/24/2025,REGISTERED,KIA,SEPHIA II,2000,AUTOMATIC,PETROL,0,2475000,
10/23/2025,REGISTERED,KIA,PICANTO 0,2016,AUTOMATIC,PETROL,0,5800000,
10/22/2025,REGISTERED,KIA,SPORTAGE 2011 FULL OPTION,2011,AUTOMATIC,PETROL,0,11400000,
10/22/2025,REGISTERED,KIA,OTHER MODEL SONET GT LINE,2025,AUTOMATIC,PETROL,0,14500000,
10/21/2025,REGISTERED,KIA,OTHER MODEL SYROS HTX O+,2025,AUTOMATIC,PETROL,0,12000000,
11/20/2025,REGISTERED,KIA,PICANTO 2ND GENERATION,2011,AUTOMATIC,PETROL,0,4600000,
10/19/2025,REGISTERED,KIA,PICANTO 0,2017,AUTOMATIC,PETROL,0,6300000,
10/19/2025,REGISTERED,KIA,SEPHIA HK,2002,AUTOMATIC,PETROL,0,2450000,
10/19/2025,REGISTERED,KIA,CARENS 0,2000,AUTOMATIC,PETROL,0,2790000,
10/18/2025,REGISTERED,KIA,PICANTO 0,2017,AUTOMATIC,PETROL,0,6200000,
10/18/2025,REGISTERED,KIA,SEPHIA 2004,2004,AUTOMATIC,PETROL,0,2200000,
10/17/2025,REGISTERED,KIA,SPORTAGE 2011,2011,AUTOMATIC,PETROL,0,10700000,
10/17/2025,REGISTERED,KIA,SPORTAGE SPORTAGE ORANGE PACK,2010,AUTOMATIC,PETROL,0,9650000,
10/16/2025,REGISTERED,KIA,OTHER MODEL SONET GTX+,2025,AUTOMATIC,PETROL,0,13500000,
10/16/2025,REGISTERED,KIA,OTHER MODEL SONET X - LINE,2025,AUTOMATIC,PETROL,0,12200000,
10/16/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS,2025,AUTOMATIC,PETROL,0,12000000,
10/25/2025,REGISTERED,KIA,SPORTAGE GT,2016,AUTOMATIC,PETROL,0,15250000,
10/14/2025,REGISTERED,KIA,PICANTO 0,2016,AUTOMATIC,PETROL,0,6190000,
10/14/2025,REGISTERED,KIA,SPORTAGE 0,2016,AUTOMATIC,PETROL,0,14000000,
10/12/2025,REGISTERED,KIA,SPECTRA 0,2001,AUTOMATIC,PETROL,0,2700000,
10/16/2025,REGISTERED,KIA,OTHER MODEL SONET  GTX PLUS,2025,AUTOMATIC,PETROL,0,13990000,
11/2/2025,REGISTERED,KIA,PICANTO SPORT,2016,AUTOMATIC,PETROL,0,6350000,
10/11/2025,REGISTERED,KIA,SPORTAGE SPORTAGE,2010,AUTOMATIC,PETROL,0,9200000,
10/11/2025,REGISTERED,KIA,PICANTO FULL OPTION,2011,AUTOMATIC,PETROL,0,5390000,
10/29/2025,REGISTERED,KIA,STONIC 0,2019,AUTOMATIC,PETROL,0,8950000,
10/10/2025,REGISTERED,KIA,OTHER MODEL SONET ,2025,AUTOMATIC,PETROL,0,13790000,
10/9/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS,2025,AUTOMATIC,PETROL,0,12875000,
10/8/2025,REGISTERED,KIA,CERATO 0,2010,AUTOMATIC,PETROL,0,6650000,
11/20/2025,REGISTERED,KIA,PICANTO 2017,2017,AUTOMATIC,PETROL,0,6300000,
10/6/2025,REGISTERED,KIA,PICANTO SPORT,2016,AUTOMATIC,PETROL,0,6490000,
11/6/2025,REGISTERED,KIA,PICANTO 0,2016,AUTOMATIC,PETROL,0,5825000,
10/3/2025,REGISTERED,KIA,RIO 0,2001,AUTOMATIC,PETROL,0,2325000,
10/10/2025,REGISTERED,KIA,PICANTO 2017,2017,AUTOMATIC,PETROL,0,6190000,
11/13/2025,REGISTERED,KIA,SORENTO 0,2007,AUTOMATIC,PETROL,0,7500000,
11/8/2025,REGISTERED,KIA,RIO 0,2004,AUTOMATIC,PETROL,0,2585000,
10/3/2025,REGISTERED,KIA,STONIC 2019,2019,AUTOMATIC,PETROL,0,11200000,
10/6/2025,REGISTERED,KIA,STONIC EX,2020,AUTOMATIC,PETROL,0,11400000,
9/24/2025,REGISTERED,KIA,SPORTAGE 0,2011,AUTOMATIC,PETROL,0,9065000,
9/23/2025,REGISTERED,KIA,RIO 0,2001,AUTOMATIC,PETROL,0,2600000,
11/21/2025,REGISTERED,KIA,SPORTAGE DIESEL,2012,AUTOMATIC,DIESEL,0,10300000,
11/20/2025,REGISTERED,KIA,SORENTO FULL OPTION,2012,AUTOMATIC,DIESEL,0,12400000,
11/21/2025,REGISTERED,KIA,SORENTO CRDI 4WD ,2015,AUTOMATIC,DIESEL,0,21000000,
11/19/2025,REGISTERED,KIA,SORENTO 0,2010,AUTOMATIC,DIESEL,0,11850000,
11/7/2025,REGISTERED,KIA,SORENTO 45677,2016,AUTOMATIC,DIESEL,0,21575000,
11/18/2025,REGISTERED,KIA,SORENTO 1-20 FULLY LOADED,2015,AUTOMATIC,DIESEL,0,19450000,
11/19/2025,REGISTERED,KIA,SPORTAGE FULLY LOADED,2012,AUTOMATIC,DIESEL,0,9850000,
11/18/2025,REGISTERED,KIA,SPORTAGE DIESEL,2012,AUTOMATIC,DIESEL,0,9290000,
11/18/2025,REGISTERED,KIA,SORENTO TIPTRONIC,2012,AUTOMATIC,DIESEL,0,12650000,
11/18/2025,REGISTERED,KIA,SORENTO 1 TO 8,2012,AUTOMATIC,DIESEL,0,12290000,
11/18/2025,REGISTERED,KIA,SPORTAGE FULLY LODED,2013,AUTOMATIC,DIESEL,0,10650000,
11/18/2025,REGISTERED,KIA,SORENTO 1-14 OPTION ,2014,AUTOMATIC,DIESEL,0,13975000,
11/18/2025,REGISTERED,KIA,SORENTO CRDI 4WD,2011,AUTOMATIC,DIESEL,0,10600000,
11/19/2025,REGISTERED,KIA,SORENTO 0,2015,AUTOMATIC,DIESEL,0,21000000,
11/16/2025,REGISTERED,KIA,SORENTO 2011,2011,AUTOMATIC,DIESEL,0,9600000,
11/18/2025,REGISTERED,KIA,SORENTO 0,2014,AUTOMATIC,DIESEL,0,14600000,
11/20/2025,REGISTERED,KIA,SORENTO DIESEL FULLY LOADED,2011,AUTOMATIC,DIESEL,0,11500000,
11/15/2025,REGISTERED,KIA,CARENS CARENS CLAVIS DISEL,2025,AUTOMATIC,DIESEL,0,23500000,
11/15/2025,REGISTERED,KIA,SORENTO 0,2013,AUTOMATIC,DIESEL,0,12500000,
11/14/2025,REGISTERED,KIA,SORENTO 1-12 OPTION,2012,AUTOMATIC,DIESEL,0,13800000,
11/14/2025,REGISTERED,KIA,SORENTO 2016,2016,AUTOMATIC,DIESEL,0,19800000,
11/11/2025,REGISTERED,KIA,SORENTO 0,2009,AUTOMATIC,DIESEL,0,9000000,
11/11/2025,REGISTERED,KIA,SORENTO 0,2010,AUTOMATIC,DIESEL,0,11000000,
11/9/2025,REGISTERED,KIA,SPORTAGE 0,2012,AUTOMATIC,DIESEL,0,8850000,
11/9/2025,REGISTERED,KIA,SPORTAGE JEEP,2007,AUTOMATIC,DIESEL,0,5490000,
11/8/2025,REGISTERED,KIA,SORENTO 1 TO 24 OPTION ,2015,AUTOMATIC,DIESEL,0,18950000,
11/18/2025,REGISTERED,KIA,CARENS HTK+,2025,AUTOMATIC,DIESEL,0,24000000,
11/10/2025,REGISTERED,KIA,SORENTO 1TO24,2017,AUTOMATIC,DIESEL,0,24200000,
11/4/2025,REGISTERED,KIA,SORENTO 45669,2011,AUTOMATIC,DIESEL,0,12950000,
11/9/2025,REGISTERED,KIA,SPORTAGE 0,2015,AUTOMATIC,DIESEL,0,11700000,
11/3/2025,REGISTERED,KIA,SORENTO FULL OPTION 2012,2012,AUTOMATIC,DIESEL,0,12300000,
11/2/2025,REGISTERED,KIA,CARNIVAL GRAND CARNIVAL,2015,AUTOMATIC,DIESEL,0,19500000,
11/12/2025,REGISTERED,KIA,SPORTAGE 2007,2007,AUTOMATIC,DIESEL,0,5800000,
10/29/2025,REGISTERED,KIA,SORENTO 0,2012,AUTOMATIC,DIESEL,0,13000000,
11/4/2025,REGISTERED,KIA,SORENTO 0,2011,AUTOMATIC,DIESEL,0,12300000,
10/27/2025,REGISTERED,KIA,SPORTAGE 1 OWNER,2013,AUTOMATIC,DIESEL,0,9750000,
10/25/2025,REGISTERED,KIA,SORENTO AUTO,2012,AUTOMATIC,DIESEL,0,12700000,
10/20/2025,REGISTERED,KIA,SORENTO 0,2008,AUTOMATIC,DIESEL,0,7490000,
10/18/2025,REGISTERED,KIA,SPORTAGE KIA,2015,AUTOMATIC,DIESEL,0,12900000,
10/19/2025,REGISTERED,KIA,SORENTO 0,2012,AUTOMATIC,DIESEL,0,10500000,
11/14/2025,REGISTERED,KIA,SORENTO 0,2011,AUTOMATIC,DIESEL,0,11000000,
10/14/2025,REGISTERED,KIA,SORENTO 0,2014,AUTOMATIC,DIESEL,0,16500000,
10/18/2025,REGISTERED,KIA,SORENTO 0,2014,AUTOMATIC,DIESEL,0,16500000,
10/23/2025,REGISTERED,KIA,SORENTO 0,2012,AUTOMATIC,DIESEL,0,12200000,
10/11/2025,REGISTERED,KIA,SORENTO GT LINE,2012,AUTOMATIC,DIESEL,0,12700000,
10/12/2025,REGISTERED,KIA,SORENTO 0,2011,AUTOMATIC,DIESEL,0,12500000,
11/12/2025,REGISTERED,KIA,SPORTAGE 0,2013,AUTOMATIC,DIESEL,0,9950000,
10/8/2025,REGISTERED,KIA,SORENTO KIA,2015,AUTOMATIC,DIESEL,0,21000000,
10/9/2025,REGISTERED,KIA,SORENTO 0,2012,AUTOMATIC,DIESEL,0,12000000,
11/17/2025,REGISTERED,KIA,SORENTO 0,2012,AUTOMATIC,DIESEL,0,12000000,
10/2/2025,REGISTERED,KIA,SORENTO KIA,2011,AUTOMATIC,DIESEL,0,12500000,
9/29/2025,REGISTERED,KIA,SORENTO SORENTO 2016,2016,AUTOMATIC,DIESEL,0,24500000,
9/27/2025,REGISTERED,KIA,SORENTO 0,2012,AUTOMATIC,DIESEL,0,13690000,
9/24/2025,REGISTERED,KIA,SPORTAGE 0,2012,AUTOMATIC,DIESEL,0,9000000,
9/23/2025,REGISTERED,KIA,SORENTO 2014,2014,AUTOMATIC,DIESEL,0,15600000,
11/19/2025,REGISTERED,KIA,SORENTO GT LINE AUSTRALIAN,2025,AUTOMATIC,HYBRID,0,42500000,
11/15/2025,REGISTERED,KIA,SORENTO PREMIUM,2024,AUTOMATIC,HYBRID,0,33000000,
10/22/2025,REGISTERED,KIA,SORENTO GT LINE,2025,AUTOMATIC,HYBRID,0,39800000,
11/18/2025,REGISTERED,KIA,EV5 0,2024,AUTOMATIC,ELECTRIC,0,34500000,
11/18/2025,REGISTERED,KIA,EV5  EARTH LONG RANGE IG,2024,AUTOMATIC,ELECTRIC,0,34500000,
11/18/2025,REGISTERED,KIA,EV5 EARTH LONG RANGE FB,2024,AUTOMATIC,ELECTRIC,0,34500000,
11/12/2025,REGISTERED,KIA,RIO 2001,2001,MANUAL,PETROL,0,1980000,
11/19/2025,REGISTERED,KIA,RIO 0,2003,MANUAL,PETROL,0,2950000,
11/4/2025,REGISTERED,KIA,RIO HATCH BACK,2001,MANUAL,PETROL,0,2928000,
11/2/2025,REGISTERED,KIA,RIO 0,2002,MANUAL,PETROL,0,2800000,
11/10/2025,REGISTERED,KIA,RIO 0,2002,MANUAL,PETROL,0,2550000,
10/19/2025,REGISTERED,KIA,SPECTRA 0,2002,MANUAL,PETROL,0,2800000,
10/7/2025,REGISTERED,KIA,SPECTRA LUXURY,2001,MANUAL,PETROL,0,2250000,
10/6/2025,REGISTERED,KIA,CLARUS 0,2000,MANUAL,PETROL,0,2400000,
10/9/2025,REGISTERED,KIA,SEPHIA 0,1999,MANUAL,PETROL,0,1325000,
11/10/2025,REGISTERED,KIA,SPORTAGE 2011,2011,MANUAL,PETROL,0,8000000,
10/23/2025,REGISTERED,KIA,SORENTO 2011,2011,MANUAL,DIESEL,0,11000000,
11/20/2025,REGISTERED,KIA,SPORTAGE 2011,2011,TIPTRONIC,PETROL,0,8900000,
11/14/2025,REGISTERED,KIA,SPORTAGE 0,2012,TIPTRONIC,PETROL,0,9450000,
11/9/2025,REGISTERED,KIA,SPORTAGE PETROL,2011,TIPTRONIC,PETROL,0,8850000,
11/18/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS ,2025,TIPTRONIC,PETROL,0,13200000,
10/31/2025,REGISTERED,KIA,SORENTO 0,2011,TIPTRONIC,PETROL,0,11500000,
11/12/2025,REGISTERED,KIA,OTHER MODEL SYROXS HTX+,2025,TIPTRONIC,PETROL,0,12250000,
11/12/2025,REGISTERED,KIA,OTHER MODEL SONET GTX PLUS,2025,TIPTRONIC,PETROL,0,11850000,
10/22/2025,REGISTERED,KIA,OPTIMA 0,2012,TIPTRONIC,PETROL,0,12000000,
10/19/2025,REGISTERED,KIA,STONIC 2019,2019,TIPTRONIC,PETROL,0,10750000,
10/11/2025,REGISTERED,KIA,SORENTO 0,2011,TIPTRONIC,PETROL,0,11250000,
10/15/2025,REGISTERED,KIA,CERATO 0,2014,TIPTRONIC,PETROL,0,8500000,
10/28/2025,REGISTERED,KIA,STONIC KIA STONIC GT TURBO,2020,TIPTRONIC,PETROL,0,10650000,
11/19/2025,REGISTERED,KIA,SORENTO 0,2012,TIPTRONIC,DIESEL,0,12000000,
11/19/2025,REGISTERED,KIA,SORENTO FULLY LOADED,2010,TIPTRONIC,DIESEL,0,10498000,
11/17/2025,REGISTERED,KIA,SORENTO FULLY LOADED ,2018,TIPTRONIC,DIESEL,0,26800000,
11/21/2025,REGISTERED,KIA,SORENTO KIA SORENTO 2014,2014,TIPTRONIC,DIESEL,0,16200000,
11/8/2025,REGISTERED,KIA,SORENTO 0,2012,TIPTRONIC,DIESEL,0,13000000,
11/7/2025,REGISTERED,KIA,SORENTO 1-12 OPTIONS ,2012,TIPTRONIC,DIESEL,0,10700000,
11/14/2025,REGISTERED,KIA,SORENTO FULL OPTION,2012,TIPTRONIC,DIESEL,0,12500000,
10/19/2025,REGISTERED,KIA,SORENTO 1-10 OPTIONS,2011,TIPTRONIC,DIESEL,0,11500000,
10/16/2025,REGISTERED,KIA,SORENTO KIA SORENTO 2011,2011,TIPTRONIC,DIESEL,0,13000000,
10/14/2025,REGISTERED,KIA,SORENTO CRDI,2016,TIPTRONIC,DIESEL,0,24500000,
11/12/2025,REGISTERED,KIA,SORENTO 0,2010,TIPTRONIC,DIESEL,0,10500000,
10/24/2025,REGISTERED,KIA,SORENTO 2012,2012,TIPTRONIC,DIESEL,0,12000000,
11/15/2025,REGISTERED,KIA,SORENTO 2.2 CRDI 1-10,2012,TIPTRONIC,DIESEL,0,11800000,
10/5/2025,REGISTERED,KIA,SORENTO 0,2011,TIPTRONIC,DIESEL,0,11500000,
9/27/2025,REGISTERED,KIA,SORENTO 0,2015,TIPTRONIC,DIESEL,0,20000000,
9/30/2025,REGISTERED,KIA,SORENTO SORENTO DIESEL 2012,2012,TIPTRONIC,DIESEL,0,13800000,
11/13/2025,REGISTERED,KIA,SORENTO GT LINE,2025,TIPTRONIC,HYBRID,0,38000000,
11/20/2025,REGISTERED,BMW,740E M SPORT,2015,AUTOMATIC,PETROL,0,28500000,
11/21/2025,REGISTERED,BMW,X2 M-SPORT,2019,AUTOMATIC,PETROL,0,22500000,
11/20/2025,REGISTERED,BMW,318I 0,2017,AUTOMATIC,PETROL,0,17500000,
11/21/2025,REGISTERED,BMW,740I BMW,2023,AUTOMATIC,PETROL,0,128000000,
11/20/2025,REGISTERED,BMW,X1 M SPORT,2019,AUTOMATIC,PETROL,0,18500000,
11/21/2025,REGISTERED,BMW,X5 M  4.4L V8,2016,AUTOMATIC,PETROL,0,59500000,
11/20/2025,REGISTERED,BMW,X5 M SPORT X DRIVE 40E,2018,AUTOMATIC,PETROL,0,31500000,
11/20/2025,REGISTERED,BMW,740E M SPORT INDIVIDUAL ,2018,AUTOMATIC,PETROL,0,39000000,
11/20/2025,REGISTERED,BMW,430I HARD TOP,2018,AUTOMATIC,PETROL,0,31000000,
11/21/2025,REGISTERED,BMW,X1 M SPORT,2019,AUTOMATIC,PETROL,0,19500000,
11/21/2025,REGISTERED,BMW,320I LCI FACELIFT,2011,AUTOMATIC,PETROL,0,13800000,
11/21/2025,REGISTERED,BMW,318I M SPORTS ,2018,AUTOMATIC,PETROL,0,22500000,
11/20/2025,REGISTERED,BMW,740I 3000CC PETROL,2024,AUTOMATIC,PETROL,0,135000000,
11/20/2025,REGISTERED,BMW,520D PETROL LIMITD EDITI,2013,AUTOMATIC,PETROL,0,20500000,
11/19/2025,REGISTERED,BMW,740LE 0,2016,AUTOMATIC,PETROL,0,38000000,
11/20/2025,REGISTERED,BMW,318I M SPORT,2018,AUTOMATIC,PETROL,0,22900000,
11/21/2025,REGISTERED,BMW,318I M SPORT ,2017,AUTOMATIC,PETROL,0,20850000,
11/18/2025,REGISTERED,BMW,740LI LONG WHEEL FULL SPEC,2011,AUTOMATIC,PETROL,0,19950000,
11/18/2025,REGISTERED,BMW,OTHER MODEL 730LI (EMBASSY),2012,AUTOMATIC,PETROL,0,23500000,
11/18/2025,REGISTERED,BMW,523I M SPORT,2024,AUTOMATIC,PETROL,0,48500000,
11/21/2025,REGISTERED,BMW,523I E60 FULLY LOADED,2007,AUTOMATIC,PETROL,0,10600000,
11/19/2025,REGISTERED,BMW,X1 18I ENHANCED PACKAGE,2025,AUTOMATIC,PETROL,0,42000000,
11/17/2025,REGISTERED,BMW,318I LUXURY EDITION,2016,AUTOMATIC,PETROL,0,18500000,
11/17/2025,REGISTERED,BMW,X1 M SPORT ,2018,AUTOMATIC,PETROL,0,18500000,
11/17/2025,REGISTERED,BMW,318I M SPORT ,2018,AUTOMATIC,PETROL,0,21500000,
11/17/2025,REGISTERED,BMW,X5 EDRIVE M SPORT,2016,AUTOMATIC,PETROL,0,22500000,
11/17/2025,REGISTERED,BMW,X5 EDRIVE M SPORT,2016,AUTOMATIC,PETROL,0,30500000,
11/17/2025,REGISTERED,BMW,Z4 SDRIVE35IS,2012,AUTOMATIC,PETROL,0,34500000,
11/17/2025,REGISTERED,BMW,X5 EDRIVE M SPORT,2016,AUTOMATIC,PETROL,0,27500000,
11/17/2025,REGISTERED,BMW,318I LUXARY LINE,2016,AUTOMATIC,PETROL,0,17700000,
11/16/2025,REGISTERED,BMW,X2 M SPORT,2018,AUTOMATIC,PETROL,0,22200000,
11/18/2025,REGISTERED,BMW,520I UK MODEL,2024,AUTOMATIC,PETROL,0,54000000,
11/16/2025,REGISTERED,BMW,740LE M SPORT,2016,AUTOMATIC,PETROL,0,43500000,
11/15/2025,REGISTERED,BMW,X1 M SPORT,2019,AUTOMATIC,PETROL,0,20500000,
11/19/2025,REGISTERED,BMW,318I 3 SERIES,2017,AUTOMATIC,PETROL,0,23500000,
11/15/2025,REGISTERED,BMW,530I M SPORT,2017,AUTOMATIC,PETROL,0,35000000,
11/14/2025,REGISTERED,BMW,525I 525I M SPORT,2025,AUTOMATIC,PETROL,0,64900000,
11/15/2025,REGISTERED,BMW,X2 X LINE SUNROOF,2018,AUTOMATIC,PETROL,0,21900000,
11/18/2025,REGISTERED,BMW,X5 M-SPORT PLUS,2016,AUTOMATIC,PETROL,0,28900000,
11/13/2025,REGISTERED,BMW,740I M-SPORT PRO COMFROT+,2023,AUTOMATIC,PETROL,0,125000000,
11/16/2025,REGISTERED,BMW,X1 MSPORT,2024,AUTOMATIC,PETROL,0,34500000,
11/12/2025,REGISTERED,BMW,523I F10 IVORY INTERIOR,2010,AUTOMATIC,PETROL,0,18000000,
11/12/2025,REGISTERED,BMW,740LI 0,2012,AUTOMATIC,PETROL,0,21500000,
11/12/2025,REGISTERED,BMW,530E 0,2018,AUTOMATIC,PETROL,0,31500000,
11/13/2025,REGISTERED,BMW,X1 X LINE,2018,AUTOMATIC,PETROL,0,18500000,
11/12/2025,REGISTERED,BMW,X7 M SPORT,2019,AUTOMATIC,PETROL,0,89000000,
11/11/2025,REGISTERED,BMW,318I 0,2018,AUTOMATIC,PETROL,0,22000000,
11/11/2025,REGISTERED,BMW,318I M SPORTS,2024,AUTOMATIC,PETROL,0,40000000,
11/11/2025,REGISTERED,BMW,118I 1 SERIES  M SPORT,2024,AUTOMATIC,PETROL,0,21000000,
11/11/2025,REGISTERED,BMW,218I ACTIVE TOURER MS,2024,AUTOMATIC,PETROL,0,22500000,
11/11/2025,REGISTERED,BMW,218I GRAN COUPE M SPORT,2024,AUTOMATIC,PETROL,0,24500000,
11/11/2025,REGISTERED,BMW,740LE M SPORT,2016,AUTOMATIC,PETROL,0,44500000,
11/10/2025,REGISTERED,BMW,X1 2018,2018,AUTOMATIC,PETROL,0,18950000,
11/20/2025,REGISTERED,BMW,318I M SPORT,2018,AUTOMATIC,PETROL,0,21000000,
11/10/2025,REGISTERED,BMW,X1 X LINE,2019,AUTOMATIC,PETROL,0,17600000,
11/10/2025,REGISTERED,BMW,X1 M SPORT,2018,AUTOMATIC,PETROL,0,19500000,
11/18/2025,REGISTERED,BMW,740LE I PERFORMANCE -G12,2017,AUTOMATIC,PETROL,0,46300000,
11/8/2025,REGISTERED,BMW,630I GT GRAND COUPE,2018,AUTOMATIC,PETROL,0,38850000,
11/8/2025,REGISTERED,BMW,X1 M SPORT 1.5 1ST OWNE,2018,AUTOMATIC,PETROL,0,20000000,
11/8/2025,REGISTERED,BMW,X1 0,2019,AUTOMATIC,PETROL,0,20500000,
11/18/2025,REGISTERED,BMW,523I M-SPORT PRO PLUS,2023,AUTOMATIC,PETROL,0,59500000,
11/10/2025,REGISTERED,BMW,318I M SPORT,2018,AUTOMATIC,PETROL,0,21000000,
11/9/2025,REGISTERED,BMW,X1 SUNROOF,2019,AUTOMATIC,PETROL,0,21500000,
11/7/2025,REGISTERED,BMW,430I BMW 430I,2017,AUTOMATIC,PETROL,0,36500000,
